variant,screen_date,ticker,Region,base_score,residual_score,vcp_score,Final_Score,Total_Score
VCP_20,2023-06-30,JP5.T,JP,0.375,0.375,0.3020833333333333,0.3604166666666667,-0.4602706083109189
VCP_20,2023-09-29,US6,US,1.0,1.0,0.4583333333333333,0.8916666666666667,1.1609242785812284
VCP_20,2023-09-29,US5,US,0.875,0.375,0.4166666666666667,0.7833333333333334,0.2832078741794113
VCP_20,2023-09-29,US7,US,0.75,0.75,0.25,0.6500000000000001,0.1935822651006217
VCP_20,2023-09-29,US0,US,0.625,0.625,0.4791666666666667,0.5958333333333333,-0.056661438561504185
VCP_20,2023-09-29,US4,US,0.5,0.5,0.3958333333333333,0.4791666666666667,-0.1779063699977034
VCP_20,2023-09-29,US1,US,0.375,0.875,0.4791666666666667,0.39583333333333337,-0.2926349734279682
VCP_20,2023-09-29,JP0.T,JP,1.0,0.5,0.3125,0.8625,0.6685410402063989
VCP_20,2023-09-29,JP3.T,JP,0.875,0.875,0.25,0.7500000000000001,0.6427470021481473
VCP_20,2023-09-29,JP7.T,JP,0.75,1.0,0.6041666666666666,0.7208333333333334,0.5537265031110973
VCP_20,2023-09-29,JP4.T,JP,0.625,0.75,0.4791666666666667,0.5958333333333333,0.2569722135735076
VCP_20,2023-09-29,JP1.T,JP,0.5,0.625,0.5208333333333334,0.5041666666666667,0.19001209265919694
VCP_20,2023-09-29,JP5.T,JP,0.375,0.375,0.4166666666666667,0.3833333333333334,-0.3549733977989222
VCP_20,2023-12-29,US1,US,1.0,1.0,0.53125,0.90625,1.328080051090776
VCP_20,2023-12-29,US5,US,0.875,0.5,0.375,0.7750000000000001,0.1817514958647048
VCP_20,2023-12-29,US3,US,0.75,0.25,0.21875,0.64375,0.07998212414116684
VCP_20,2023-12-29,US0,US,0.625,0.375,0.3333333333333333,0.5666666666666667,0.06255689337653678
VCP_20,2023-12-29,US7,US,0.5,0.625,0.6041666666666666,0.5208333333333334,-0.12402886526116819
VCP_20,2023-12-29,US6,US,0.375,0.875,0.375,0.37500000000000006,-0.17533403259759484
VCP_20,2023-12-29,JP3.T,JP,1.0,1.0,0.5520833333333334,0.9104166666666668,0.7876986403797961
VCP_20,2023-12-29,JP0.T,JP,0.875,0.625,0.16666666666666666,0.7333333333333334,0.5028872033661116
VCP_20,2023-12-29,JP7.T,JP,0.75,0.75,0.34375,0.6687500000000001,0.47924674431317466
VCP_20,2023-12-29,JP1.T,JP,0.625,0.375,0.4791666666666667,0.5958333333333333,0.11269462244905352
VCP_20,2023-12-29,JP5.T,JP,0.5,0.125,0.3333333333333333,0.4666666666666667,-0.3076427562020248
VCP_20,2023-12-29,JP4.T,JP,0.375,0.25,0.25,0.35000000000000003,-0.36713392951916657
VCP_20,2024-03-29,US1,US,1.0,0.875,0.6770833333333334,0.9354166666666668,1.2429319458833754
VCP_20,2024-03-29,US7,US,0.875,0.75,0.3541666666666667,0.7708333333333334,0.2400904189823712
VCP_20,2024-03-29,US2,US,0.75,1.0,0.6979166666666666,0.7395833333333335,0.04861504537733069
VCP_20,2024-03-29,US5,US,0.625,0.625,0.4166666666666667,0.5833333333333334,-0.01958543881343347
VCP_20,2024-03-29,US3,US,0.5,0.25,0.34375,0.46875,-0.10395795745191219
VCP_20,2024-03-29,US4,US,0.375,0.5,0.40625,0.38125000000000003,-0.43237560415047466
VCP_20,2024-03-29,JP7.T,JP,1.0,0.75,0.3645833333333333,0.8729166666666667,0.8696280973603201
VCP_20,2024-03-29,JP6.T,JP,0.875,1.0,0.3645833333333333,0.7729166666666667,0.5179631488428533
VCP_20,2024-03-29,JP0.T,JP,0.75,0.5,0.2604166666666667,0.6520833333333335,0.2600116636604793
VCP_20,2024-03-29,JP1.T,JP,0.625,0.625,0.4270833333333333,0.5854166666666667,0.0852663829968082
VCP_20,2024-03-29,JP5.T,JP,0.5,0.125,0.4270833333333333,0.4854166666666667,-0.2257761922034267
VCP_20,2024-03-29,JP3.T,JP,0.375,0.875,0.4895833333333333,0.3979166666666667,-0.47542725317705026
VCP_20,2024-06-28,US1,US,1.0,0.875,0.4583333333333333,0.8916666666666667,0.9780533646530709
VCP_20,2024-06-28,US7,US,0.875,0.625,0.4479166666666667,0.7895833333333334,0.30064008207354503
VCP_20,2024-06-28,US2,US,0.75,1.0,0.5,0.7000000000000001,0.20927292925770302
VCP_20,2024-06-28,US5,US,0.625,0.75,0.53125,0.60625,0.08898566264710132
VCP_20,2024-06-28,US4,US,0.5,0.5,0.3541666666666667,0.4708333333333334,-0.07412244319874861
VCP_20,2024-06-28,US3,US,0.375,0.375,0.5208333333333334,0.40416666666666673,-0.18483828325634902
VCP_20,2024-06-28,JP6.T,JP,1.0,1.0,0.6041666666666666,0.9208333333333334,1.0367250548644253
VCP_20,2024-06-28,JP1.T,JP,0.875,0.75,0.4166666666666667,0.7833333333333334,0.4450647198703397
VCP_20,2024-06-28,JP4.T,JP,0.75,0.625,0.6145833333333334,0.7229166666666668,0.22542865195639866
VCP_20,2024-06-28,JP3.T,JP,0.625,0.875,0.3958333333333333,0.5791666666666666,0.024147426631854915
VCP_20,2024-06-28,JP7.T,JP,0.5,0.375,0.2916666666666667,0.45833333333333337,-0.06914115399431658
VCP_20,2024-06-28,JP2.T,JP,0.375,0.5,0.46875,0.39375000000000004,-0.39704110103754214
VCP_20,2024-09-30,US2,US,1.0,1.0,0.4791666666666667,0.8958333333333334,1.0884689949696167
VCP_20,2024-09-30,US1,US,0.875,0.75,0.3854166666666667,0.7770833333333333,0.444841280147818
VCP_20,2024-09-30,US7,US,0.75,0.875,0.5104166666666666,0.7020833333333334,0.3500820332229332
VCP_20,2024-09-30,US3,US,0.625,0.625,0.5104166666666666,0.6020833333333333,-0.058431348784947344
VCP_20,2024-09-30,US4,US,0.5,0.5,0.34375,0.46875,-0.3209701294275202
VCP_20,2024-09-30,US6,US,0.375,0.375,0.22916666666666666,0.3458333333333334,-0.38187772331941683
VCP_20,2024-09-30,JP6.T,JP,1.0,0.75,0.3125,0.8625,0.8645017348457382
VCP_20,2024-09-30,JP3.T,JP,0.875,1.0,0.5,0.8,0.27118450524738236
VCP_20,2024-09-30,JP2.T,JP,0.75,0.875,0.5625,0.7125000000000001,0.123176500518377
VCP_20,2024-09-30,JP7.T,JP,0.625,0.375,0.53125,0.60625,0.07256633957746705
VCP_20,2024-09-30,JP1.T,JP,0.5,0.625,0.6041666666666666,0.5208333333333334,0.06748937453277927
VCP_20,2024-09-30,JP4.T,JP,0.375,0.5,0.28125,0.35625000000000007,-0.12238113580661192
VCP_20,2024-12-31,US2,US,1.0,1.0,0.4583333333333333,0.8916666666666667,1.066573740397991
VCP_20,2024-12-31,US7,US,0.875,0.875,0.5416666666666666,0.8083333333333333,0.7024775788268401
VCP_20,2024-12-31,US6,US,0.75,0.625,0.625,0.7250000000000001,0.026195377378230147
VCP_20,2024-12-31,US3,US,0.625,0.75,0.3958333333333333,0.5791666666666666,-0.02720195925580418
VCP_20,2024-12-31,US4,US,0.5,0.5,0.28125,0.45625000000000004,-0.22195609586951578
VCP_20,2024-12-31,US1,US,0.375,0.125,0.2604166666666667,0.3520833333333334,-0.3578271103933601
VCP_20,2024-12-31,JP4.T,JP,1.0,0.875,0.3958333333333333,0.8791666666666667,0.6102466482390725
VCP_20,2024-12-31,JP7.T,JP,0.875,0.75,0.6666666666666666,0.8333333333333334,0.4917953002968979
VCP_20,2024-12-31,JP3.T,JP,0.75,1.0,0.375,0.675,0.41604186315361136
VCP_20,2024-12-31,JP1.T,JP,0.625,0.25,0.3541666666666667,0.5708333333333333,0.16918957766183626
VCP_20,2024-12-31,JP6.T,JP,0.5,0.5,0.46875,0.49375,0.027432695022581548
VCP_20,2024-12-31,JP2.T,JP,0.375,0.625,0.3645833333333333,0.37291666666666673,-0.20722602360583314
VCP_20,2025-03-31,US2,US,1.0,0.875,0.3645833333333333,0.8729166666666667,0.5634741611488414
VCP_20,2025-03-31,US6,US,0.875,0.625,0.5416666666666666,0.8083333333333333,0.4825325798236457
VCP_20,2025-03-31,US7,US,0.75,0.75,0.5833333333333334,0.7166666666666668,0.44602163967929453
VCP_20,2025-03-31,US3,US,0.625,1.0,0.4791666666666667,0.5958333333333333,0.29958976013299105
VCP_20,2025-03-31,US4,US,0.5,0.375,0.2916666666666667,0.45833333333333337,-0.1750195436302119
VCP_20,2025-03-31,US1,US,0.375,0.25,0.3125,0.36250000000000004,-0.28863442943928636
VCP_20,2025-03-31,JP4.T,JP,1.0,1.0,0.5520833333333334,0.9104166666666668,1.0994040346072962
VCP_20,2025-03-31,JP3.T,JP,0.875,0.875,0.4479166666666667,0.7895833333333334,0.3498358088479754
VCP_20,2025-03-31,JP7.T,JP,0.75,0.75,0.2604166666666667,0.6520833333333335,0.27973096211107445
VCP_20,2025-03-31,JP2.T,JP,0.625,0.625,0.4479166666666667,0.5895833333333333,0.11029300660166733
VCP_20,2025-03-31,JP1.T,JP,0.5,0.125,0.3645833333333333,0.4729166666666667,0.07521630662163342
VCP_20,2025-03-31,JP6.T,JP,0.375,0.5,0.25,0.35000000000000003,-0.37077871712789773
VCP_20,2025-06-30,US7,US,1.0,1.0,0.4791666666666667,0.8958333333333334,0.759125265805637
VCP_20,2025-06-30,US6,US,0.875,0.625,0.34375,0.76875,0.4314757803617717
VCP_20,2025-06-30,US3,US,0.75,0.875,0.4166666666666667,0.6833333333333335,0.3592898354659553
VCP_20,2025-06-30,US2,US,0.625,0.75,0.3854166666666667,0.5770833333333334,0.241348284704892
VCP_20,2025-06-30,US4,US,0.5,0.5,0.6666666666666666,0.5333333333333333,0.056489040723614325
VCP_20,2025-06-30,US1,US,0.375,0.375,0.4479166666666667,0.3895833333333334,-0.2449659148698055
VCP_20,2025-06-30,JP4.T,JP,1.0,1.0,0.6979166666666666,0.9395833333333334,1.1079540979894227
VCP_20,2025-06-30,JP7.T,JP,0.875,0.75,0.4270833333333333,0.7854166666666668,0.7151633485420682
VCP_20,2025-06-30,JP3.T,JP,0.75,0.875,0.46875,0.6937500000000001,0.006645143885214727
VCP_20,2025-06-30,JP2.T,JP,0.625,0.625,0.34375,0.56875,-0.031029726549145445
VCP_20,2025-06-30,JP5.T,JP,0.5,0.5,0.46875,0.49375,-0.3554804161243755
VCP_20,2025-06-30,JP1.T,JP,0.375,0.125,0.21875,0.34375000000000006,-0.42915660874858513
VCP_20,2025-09-30,US6,US,1.0,1.0,0.5,0.9,0.9312699773947221
VCP_20,2025-09-30,US3,US,0.875,0.875,0.3645833333333333,0.7729166666666667,0.45421781005526957
VCP_20,2025-09-30,US4,US,0.75,0.625,0.5,0.7000000000000001,0.302480702203414
VCP_20,2025-09-30,US7,US,0.625,0.75,0.2916666666666667,0.5583333333333333,0.16184920131733094
VCP_20,2025-09-30,US2,US,0.5,0.5,0.71875,0.5437500000000001,-0.058128703597968054
VCP_20,2025-09-30,US1,US,0.375,0.375,0.3020833333333333,0.3604166666666667,-0.3377954164502356
VCP_20,2025-09-30,JP4.T,JP,1.0,1.0,0.6666666666666666,0.9333333333333333,1.1047968123173295
VCP_20,2025-09-30,JP5.T,JP,0.75,0.875,0.6041666666666666,0.7208333333333334,0.18885336009574827
VCP_20,2025-09-30,JP1.T,JP,0.875,0.125,0.09375,0.7187500000000001,0.35808983757162
VCP_20,2025-09-30,JP7.T,JP,0.625,0.625,0.25,0.55,0.08669957603434617
VCP_20,2025-09-30,JP0.T,JP,0.5,0.75,0.6041666666666666,0.5208333333333334,-0.2341202888196009
VCP_20,2025-09-30,JP6.T,JP,0.375,0.375,0.15625,0.33125000000000004,-0.3535617911677035
Residual_20_VCP_10,2018-12-31,US3,US,1.0,1.0,0.5208333333333334,0.9520833333333333,0.7580866910708451
Residual_20_VCP_10,2018-12-31,US6,US,0.875,0.625,0.3333333333333333,0.7708333333333333,0.6428545518681993
Residual_20_VCP_10,2018-12-31,US5,US,0.75,0.875,0.4166666666666667,0.7416666666666666,0.21118279568909482
Residual_20_VCP_10,2018-12-31,US4,US,0.625,0.5,0.5625,0.59375,0.17396161301288995
Residual_20_VCP_10,2018-12-31,US7,US,0.5,0.375,0.4375,0.46875,-0.2798595134183243
Residual_20_VCP_10,2018-12-31,US0,US,0.375,0.125,0.3020833333333333,0.3177083333333333,-0.41502201149972906
Residual_20_VCP_10,2018-12-31,JP3.T,JP,1.0,0.75,0.46875,0.896875,0.892144852715878
Residual_20_VCP_10,2018-12-31,JP1.T,JP,0.875,0.875,0.5520833333333334,0.8427083333333333,0.7481567379899846
Residual_20_VCP_10,2018-12-31,JP0.T,JP,0.75,1.0,0.53125,0.7781249999999998,0.3656953346720122
Residual_20_VCP_10,2018-12-31,JP5.T,JP,0.625,0.375,0.4479166666666667,0.5572916666666666,0.016609784269769598
Residual_20_VCP_10,2018-12-31,JP7.T,JP,0.5,0.5,0.3020833333333333,0.4802083333333333,-0.11068074475081727
Residual_20_VCP_10,2018-12-31,JP6.T,JP,0.25,0.625,0.5104166666666666,0.35104166666666664,-0.6595935769177579
Residual_20_VCP_10,2019-03-29,US3,US,1.0,1.0,0.4895833333333333,0.9489583333333332,1.022931813937737
Residual_20_VCP_10,2019-03-29,US7,US,0.875,0.875,0.34375,0.821875,0.5028262262368348
Residual_20_VCP_10,2019-03-29,US6,US,0.75,0.5,0.6354166666666666,0.6885416666666666,0.34021989169174566
Residual_20_VCP_10,2019-03-29,US4,US,0.625,0.625,0.375,0.6,0.04948899076808164
Residual_20_VCP_10,2019-03-29,US0,US,0.5,0.75,0.40625,0.540625,-0.06110086966937517
Residual_20_VCP_10,2019-03-29,US1,US,0.375,0.375,0.3333333333333333,0.3708333333333333,-0.4755342941434701
Residual_20_VCP_10,2019-03-29,JP3.T,JP,1.0,0.875,0.4895833333333333,0.9239583333333333,0.7803579473048027
Residual_20_VCP_10,2019-03-29,JP0.T,JP,0.875,1.0,0.4479166666666667,0.8572916666666667,0.6400913507353692
Residual_20_VCP_10,2019-03-29,JP4.T,JP,0.625,0.625,0.5,0.6125,0.1558745115566786
Residual_20_VCP_10,2019-03-29,JP5.T,JP,0.75,0.25,0.3645833333333333,0.6114583333333333,0.34985392996221065
Residual_20_VCP_10,2019-03-29,JP1.T,JP,0.5,0.5,0.23958333333333334,0.4739583333333333,0.022934410545459673
Residual_20_VCP_10,2019-03-29,JP6.T,JP,0.25,0.75,0.6145833333333334,0.38645833333333335,-0.36190723376996825
Residual_20_VCP_10,2019-06-28,US0,US,1.0,1.0,0.4583333333333333,0.9458333333333333,0.4218909971408872
Residual_20_VCP_10,2019-06-28,US3,US,0.875,0.5,0.3229166666666667,0.7447916666666666,0.41634395467843466
Residual_20_VCP_10,2019-06-28,US6,US,0.75,0.625,0.6458333333333334,0.7145833333333332,0.4148966228513166
Residual_20_VCP_10,2019-06-28,US4,US,0.625,0.875,0.6458333333333334,0.6770833333333334,0.3421078477536663
Residual_20_VCP_10,2019-06-28,US7,US,0.5,0.25,0.3645833333333333,0.4364583333333333,0.0672011220203802
Residual_20_VCP_10,2019-06-28,US5,US,0.375,0.75,0.19791666666666666,0.43229166666666663,-0.18654726959332474
Residual_20_VCP_10,2019-06-28,JP0.T,JP,1.0,1.0,0.3645833333333333,0.9364583333333333,1.0611792498621084
Residual_20_VCP_10,2019-06-28,JP5.T,JP,0.875,0.375,0.5520833333333334,0.7427083333333333,0.460609021584705
Residual_20_VCP_10,2019-06-28,JP3.T,JP,0.75,0.875,0.4270833333333333,0.7427083333333333,0.34420561153178214
Residual_20_VCP_10,2019-06-28,JP7.T,JP,0.625,0.25,0.4270833333333333,0.5302083333333333,0.05545768222347319
Residual_20_VCP_10,2019-06-28,JP1.T,JP,0.5,0.5,0.3020833333333333,0.4802083333333333,-0.1758282516306289
Residual_20_VCP_10,2019-06-28,JP4.T,JP,0.375,0.75,0.40625,0.453125,-0.22573025687629975
Residual_20_VCP_10,2019-09-30,US1,US,1.0,1.0,0.65625,0.965625,0.5633827565856264
Residual_20_VCP_10,2019-09-30,US3,US,0.875,0.25,0.25,0.6875,0.5395145959835123
Residual_20_VCP_10,2019-09-30,US7,US,0.75,0.5,0.5208333333333334,0.6770833333333333,0.39991309485986465
Residual_20_VCP_10,2019-09-30,US2,US,0.625,0.875,0.4479166666666667,0.6572916666666667,-0.04376783047991985
Residual_20_VCP_10,2019-09-30,US0,US,0.5,0.625,0.3020833333333333,0.5052083333333333,-0.2271304581952055
Residual_20_VCP_10,2019-09-30,US4,US,0.25,0.75,0.4270833333333333,0.36770833333333336,-0.42878998256635315
Residual_20_VCP_10,2019-09-30,JP0.T,JP,1.0,1.0,0.375,0.9374999999999999,1.292631892897783
Residual_20_VCP_10,2019-09-30,JP5.T,JP,0.875,0.875,0.6041666666666666,0.8479166666666667,0.7294389944964809
Residual_20_VCP_10,2019-09-30,JP4.T,JP,0.75,0.75,0.5625,0.73125,0.02183944921481576
Residual_20_VCP_10,2019-09-30,JP3.T,JP,0.625,0.625,0.5416666666666666,0.6166666666666667,-0.15337203649423706
Residual_20_VCP_10,2019-09-30,JP1.T,JP,0.5,0.5,0.25,0.475,-0.20538227837930773
Residual_20_VCP_10,2019-09-30,JP6.T,JP,0.375,0.375,0.14583333333333334,0.3520833333333333,-0.3955592018582055
Residual_20_VCP_10,2019-12-31,US1,US,1.0,1.0,0.625,0.9624999999999999,0.7371931510542875
Residual_20_VCP_10,2019-12-31,US3,US,0.875,0.375,0.4791666666666667,0.7354166666666667,0.6747088862310425
Residual_20_VCP_10,2019-12-31,US7,US,0.75,0.75,0.3958333333333333,0.7145833333333332,0.09677087087911014
Residual_20_VCP_10,2019-12-31,US4,US,0.625,0.875,0.4166666666666667,0.6541666666666667,-0.169139675648988
Residual_20_VCP_10,2019-12-31,US2,US,0.5,0.5,0.3125,0.48124999999999996,-0.17146249956794257
Residual_20_VCP_10,2019-12-31,US0,US,0.25,0.625,0.4166666666666667,0.3416666666666667,-0.3942098555120815
Residual_20_VCP_10,2019-12-31,JP0.T,JP,1.0,0.75,0.5625,0.90625,0.8149350083421064
Residual_20_VCP_10,2019-12-31,JP4.T,JP,0.875,1.0,0.5,0.8625,0.7122286535723154
Residual_20_VCP_10,2019-12-31,JP3.T,JP,0.75,0.875,0.5208333333333334,0.7520833333333333,0.34905638166394226
Residual_20_VCP_10,2019-12-31,JP5.T,JP,0.625,0.25,0.21875,0.509375,0.053739785383209004
Residual_20_VCP_10,2019-12-31,JP6.T,JP,0.5,0.5,0.3020833333333333,0.4802083333333333,-0.1950535920870513
Residual_20_VCP_10,2019-12-31,JP1.T,JP,0.375,0.625,0.6458333333333334,0.4520833333333333,-0.39248847531900843
Residual_20_VCP_10,2020-03-31,US1,US,1.0,1.0,0.5208333333333334,0.9520833333333333,1.0199840976684584
Residual_20_VCP_10,2020-03-31,US5,US,0.75,0.875,0.5416666666666666,0.7541666666666667,0.2358008732106182
Residual_20_VCP_10,2020-03-31,US3,US,0.875,0.5,0.3333333333333333,0.7458333333333332,0.4365823369877292
Residual_20_VCP_10,2020-03-31,US4,US,0.5,0.75,0.5625,0.55625,-0.14059889543304888
Residual_20_VCP_10,2020-03-31,US6,US,0.625,0.25,0.375,0.525,0.024754782589777424
Residual_20_VCP_10,2020-03-31,US7,US,0.375,0.625,0.4583333333333333,0.4333333333333333,-0.21848303782670256
Residual_20_VCP_10,2020-03-31,JP0.T,JP,1.0,0.625,0.4895833333333333,0.8739583333333333,0.8702436046730162
Residual_20_VCP_10,2020-03-31,JP3.T,JP,0.875,0.75,0.3854166666666667,0.8010416666666667,0.4131815064232725
Residual_20_VCP_10,2020-03-31,JP4.T,JP,0.75,0.875,0.5520833333333334,0.7552083333333333,0.31439768499863907
Residual_20_VCP_10,2020-03-31,JP1.T,JP,0.625,1.0,0.46875,0.684375,-0.029534062599745198
Residual_20_VCP_10,2020-03-31,JP5.T,JP,0.5,0.5,0.3854166666666667,0.48854166666666665,-0.047234607639768514
Residual_20_VCP_10,2020-03-31,JP6.T,JP,0.375,0.375,0.5104166666666666,0.3885416666666666,-0.39627484503803145
Residual_20_VCP_10,2020-06-30,US1,US,1.0,0.875,0.25,0.9,0.6352659932863662
Residual_20_VCP_10,2020-06-30,US5,US,0.875,1.0,0.5625,0.86875,0.6242231319234794
Residual_20_VCP_10,2020-06-30,US3,US,0.75,0.5,0.21875,0.6468749999999999,0.517921557649943
Residual_20_VCP_10,2020-06-30,US2,US,0.625,0.375,0.3645833333333333,0.5489583333333333,-0.13321357554498997
Residual_20_VCP_10,2020-06-30,US6,US,0.5,0.625,0.6875,0.54375,-0.29340276302740553
Residual_20_VCP_10,2020-06-30,US7,US,0.375,0.75,0.625,0.475,-0.33312982579214045
Residual_20_VCP_10,2020-06-30,JP3.T,JP,1.0,0.875,0.4791666666666667,0.9229166666666667,0.6689612578926519
Residual_20_VCP_10,2020-06-30,JP0.T,JP,0.875,0.625,0.4791666666666667,0.7854166666666667,0.6362855339830281
Residual_20_VCP_10,2020-06-30,JP4.T,JP,0.75,0.75,0.3958333333333333,0.7145833333333332,0.25386209187839137
Residual_20_VCP_10,2020-06-30,JP1.T,JP,0.625,1.0,0.3541666666666667,0.6729166666666666,0.2093108571347272
Residual_20_VCP_10,2020-06-30,JP2.T,JP,0.5,0.5,0.3645833333333333,0.48645833333333327,-0.04537127710087311
Residual_20_VCP_10,2020-06-30,JP5.T,JP,0.375,0.375,0.4791666666666667,0.38541666666666663,-0.23204494021675034
Residual_20_VCP_10,2020-09-30,US3,US,1.0,0.875,0.3541666666666667,0.9104166666666667,0.8342337850570172
Residual_20_VCP_10,2020-09-30,US5,US,0.875,1.0,0.28125,0.840625,0.592082673008602
Residual_20_VCP_10,2020-09-30,US1,US,0.75,0.75,0.6666666666666666,0.7416666666666666,0.5478154245817124
Residual_20_VCP_10,2020-09-30,US6,US,0.625,0.5,0.4479166666666667,0.5822916666666667,0.07671295377697974
Residual_20_VCP_10,2020-09-30,US7,US,0.5,0.375,0.2708333333333333,0.45208333333333334,-0.29387673670085146
Residual_20_VCP_10,2020-09-30,US4,US,0.375,0.625,0.4375,0.43124999999999997,-0.3076758519602001
Residual_20_VCP_10,2020-09-30,JP4.T,JP,1.0,1.0,0.5208333333333334,0.9520833333333333,0.5971064368515789
Residual_20_VCP_10,2020-09-30,JP3.T,JP,0.875,0.625,0.4166666666666667,0.7791666666666666,0.5516040337364303
Residual_20_VCP_10,2020-09-30,JP2.T,JP,0.75,0.75,0.4583333333333333,0.7208333333333332,0.5494905404749173
Residual_20_VCP_10,2020-09-30,JP1.T,JP,0.625,0.875,0.5833333333333334,0.6708333333333334,0.35193281767887596
Residual_20_VCP_10,2020-09-30,JP0.T,JP,0.5,0.25,0.14583333333333334,0.4145833333333333,-0.12032757180635012
Residual_20_VCP_10,2020-09-30,JP5.T,JP,0.375,0.375,0.3541666666666667,0.3729166666666666,-0.35271131105913
Residual_20_VCP_10,2020-12-31,US5,US,1.0,0.875,0.2916666666666667,0.9041666666666667,1.0298856093207904
Residual_20_VCP_10,2020-12-31,US1,US,0.875,1.0,0.6041666666666666,0.8729166666666667,0.9796880603938685
Residual_20_VCP_10,2020-12-31,US3,US,0.75,0.5,0.4895833333333333,0.6739583333333332,0.054671261792616
Residual_20_VCP_10,2020-12-31,US7,US,0.625,0.625,0.4166666666666667,0.6041666666666666,0.04709269340378387
Residual_20_VCP_10,2020-12-31,US6,US,0.5,0.75,0.40625,0.540625,-0.06486686977601533
Residual_20_VCP_10,2020-12-31,US4,US,0.375,0.375,0.28125,0.365625,-0.522490706481652
Residual_20_VCP_10,2020-12-31,JP2.T,JP,1.0,1.0,0.53125,0.9531249999999999,0.8804100496395324
Residual_20_VCP_10,2020-12-31,JP4.T,JP,0.875,0.875,0.5729166666666666,0.8447916666666666,0.6739792525406838
Residual_20_VCP_10,2020-12-31,JP1.T,JP,0.75,0.5,0.375,0.6624999999999999,0.10273377346278584
Residual_20_VCP_10,2020-12-31,JP3.T,JP,0.625,0.75,0.6979166666666666,0.6572916666666667,0.09109434123418325
Residual_20_VCP_10,2020-12-31,JP0.T,JP,0.5,0.375,0.22916666666666666,0.44791666666666663,0.008117311897360875
Residual_20_VCP_10,2020-12-31,JP5.T,JP,0.375,0.625,0.4479166666666667,0.43229166666666663,-0.18826981972160584
Residual_20_VCP_10,2021-03-31,US3,US,1.0,1.0,0.625,0.9624999999999999,1.0287534343035367
Residual_20_VCP_10,2021-03-31,US7,US,0.875,0.875,0.3958333333333333,0.8270833333333333,0.7217939860567246
Residual_20_VCP_10,2021-03-31,US1,US,0.75,0.75,0.4166666666666667,0.7166666666666666,0.12378649110907877
Residual_20_VCP_10,2021-03-31,US5,US,0.625,0.25,0.4375,0.53125,0.04659515592769123
Residual_20_VCP_10,2021-03-31,US4,US,0.5,0.5,0.3333333333333333,0.4833333333333333,-0.304880200368058
Residual_20_VCP_10,2021-03-31,US6,US,0.375,0.375,0.5,0.38749999999999996,-0.40566811565105687
Residual_20_VCP_10,2021-03-31,JP2.T,JP,1.0,0.75,0.3958333333333333,0.8895833333333333,1.0318614379505626
Residual_20_VCP_10,2021-03-31,JP3.T,JP,0.875,0.875,0.6041666666666666,0.8479166666666667,0.4567315055434124
Residual_20_VCP_10,2021-03-31,JP4.T,JP,0.75,0.625,0.4375,0.6937499999999999,0.4235833797658273
Residual_20_VCP_10,2021-03-31,JP0.T,JP,0.625,0.375,0.5,0.5625,-0.04397760941581029
Residual_20_VCP_10,2021-03-31,JP6.T,JP,0.25,1.0,0.4895833333333333,0.4239583333333333,-0.5011922594128011
Residual_20_VCP_10,2021-03-31,JP5.T,JP,0.5,0.25,0.17708333333333334,0.4177083333333333,-0.2969762559675282
Residual_20_VCP_10,2021-06-30,US3,US,1.0,1.0,0.5520833333333334,0.9552083333333332,1.0218611856244484
Residual_20_VCP_10,2021-06-30,US1,US,0.875,0.875,0.34375,0.821875,0.45295065671787205
Residual_20_VCP_10,2021-06-30,US4,US,0.75,0.75,0.2604166666666667,0.7010416666666666,0.3309051311742085
Residual_20_VCP_10,2021-06-30,US7,US,0.625,0.625,0.5416666666666666,0.6166666666666667,0.3117919127735437
